Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      164,20081105,  10,   8.0,   99.00,  11.6,    9.4, 1011.90,   4.6,    8.5,    8.5,   10.1,   9.9,   6,    .1,     .000,   0,eor
      164,20081106,  10,   8.0,  100.00,  12.1,    9.8, 1011.80,   4.7,    9.4,    9.5,   10.4,   9.5,   6,    .5,     .000,   0,eor
      164,20081107,  10,   8.0,   98.00,  12.0,   10.0, 1010.10,   3.2,    9.0,    9.0,   11.3,   8.9,   6,    .0,     .000,   0,eor
      164,20081108,  10,   7.8,   98.00,  11.8,    9.7, 1013.90,   1.1,    6.4,    7.7,   11.0,   4.6,   6,    .5,     .000,   0,eor
      164,20081109,  10,   4.8,   89.00,  10.3,    9.3, 1012.60,   4.3,    3.8,    4.8,   12.8,  13.3,   6,   1.1,    3.300,   0,eor
      164,20081110,  10,   6.8,   79.00,  11.2,   12.3, 1009.00,   6.2,    7.2,    8.7,   15.1,  14.8,   6,    .0,     .800,   0,eor
      164,20081111,  10,   6.5,   70.00,   9.7,   11.9, 1003.70,   6.2,    5.5,    7.2,   14.8,  17.7,   6,    .0,     .500,   0,eor
      164,20081112,  10,   2.7,   82.00,   8.3,    7.1, 1009.40,   4.2,    3.3,    5.2,   10.2,   7.9,   0,    .0,    3.400,   0,eor
      164,20081113,  10,   2.3,   88.00,   8.0,    5.7, 1016.10,   3.0,   -1.5,    2.0,    9.5,   8.7,   0,    .0,    4.000,   0,eor
      164,20081114,  10,   7.8,   92.00,   8.2,    5.2, 1016.00,   5.0,     .7,    1.9,    8.9,  14.0,   6,    .1,     .000,   0,eor
      164,20081115,  10,   8.0,   90.00,  11.1,   10.0, 1013.50,   6.4,    8.6,    8.9,   11.0,  14.6,   6,    .5,     .000,   0,eor
      164,20081116,  10,   5.9,   82.00,   8.9,    8.1, 1011.60,   7.3,    4.0,    5.0,   10.7,  19.7,   8,   1.3,     .500,   0,eor
      164,20081117,  10,   3.7,   75.00,   6.2,    4.1, 1019.50,   4.2,   -1.2,    1.0,    7.0,  13.9,   0,    .0,    7.300,   0,eor
      164,20081118,  10,   7.7,   86.00,   6.6,    3.1, 1004.40,   5.7,    -.7,     .4,    6.3,  17.1,   6,   3.9,     .100,   0,eor
      164,20081119,  10,   7.0,   88.00,   8.3,    6.0,  999.60,   7.9,    2.1,    3.3,    8.7,  17.1,   6,   6.2,     .300,   0,eor
      164,20081120,  10,   6.4,   86.00,   8.8,    7.1,  990.30,   9.6,    1.8,    2.5,    9.3,  24.8,   8,   6.4,     .300,   0,eor
      164,20081121,  10,   4.5,   89.00,   6.1,    1.6,  986.20,   5.9,   -1.9,   -1.9,    3.9,  14.0,   8,    .8,     .000,   0,eor
      164,20081122,  10,   4.8,   87.00,   4.9,   -1.0,  986.80,   6.9,   -3.6,   -2.4,     .8,  14.5,   7,    .1,    1.900,   1,eor
      164,20081123,  10,   6.3,   89.00,   5.5,     .1,  988.90,   5.8,   -3.0,   -1.2,     .8,  14.0,   7,    .0,    2.800,   1,eor
      164,20081124,  10,   5.3,   89.00,   5.3,    -.5,  986.20,   3.0,   -2.7,   -1.6,    1.8,  11.2,   7,    .0,    3.400,   0,eor
      164,20081125,  10,   7.4,   91.00,   5.6,     .0,  999.30,   5.0,   -2.1,    -.9,    1.1,  10.2,   7,    .2,     .000,   0,eor
      164,20081126,  10,   6.5,   92.00,   6.7,    2.2, 1010.20,   5.8,   -2.9,   -1.1,    5.6,  13.6,   6,    .4,     .600,   0,eor
      164,20081127,  10,   7.3,   92.00,   8.3,    5.5, 1009.30,   6.0,    2.1,    3.3,    6.5,  12.7,   6,    .0,     .000,   0,eor
      164,20081128,  10,   7.2,   83.00,   6.1,    2.5, 1001.60,   3.7,   -4.0,   -1.4,    4.6,   9.5,   6,    .1,     .300,   0,eor
      164,20081129,  10,   8.0,   91.00,   5.9,     .9,  990.60,   3.3,   -1.5,    -.3,    2.0,   7.9,   7,   1.2,     .000,   0,eor
      164,20081130,  10,   6.5,   96.00,   6.0,     .3,  993.40,   2.3,   -3.7,   -1.6,    1.9,   6.3,   6,    .0,     .000,   0,eor
      164,20081201,  10,   6.5,  100.00,   6.7,    1.2,  991.80,   2.2,   -5.3,   -2.2,    5.5,   8.4,   6,   8.4,     .000,   0,eor
      164,20081202,  10,   7.1,   92.00,   7.3,    3.6,  992.20,   6.7,    -.5,    1.0,    4.7,  19.3,   6,   4.1,     .000,   0,eor
      164,20081203,  10,   5.5,   92.00,   6.0,     .9,  993.70,   4.5,   -1.7,    -.1,    2.3,  11.0,   7,   3.5,     .700,   0,eor
      164,20081204,  10,   8.0,   90.00,   6.2,    1.6,  991.80,   4.4,   -1.1,    -.2,    4.0,  10.4,   8,    .2,     .000,   1,eor
      164,20081205,  10,   7.8,   91.00,   6.9,    3.1,  985.80,   3.0,   -1.1,    1.6,    4.5,   7.1,   6,    .0,     .000,   0,eor
      164,20081206,  10,   6.8,   99.00,   7.3,    2.6,  996.60,   1.7,   -2.1,   -1.2,    4.4,   6.4,   6,    .2,     .000,   0,eor
      164,20081207,  10,   7.5,   92.00,   7.3,    3.7, 1011.70,   4.0,     .5,    2.1,    4.6,   9.7,   6,    .5,     .000,   0,eor
      164,20081208,  10,   7.1,   90.00,   7.4,    4.1, 1014.20,   4.4,     .9,    2.5,    5.0,   9.9,   6,    .0,     .000,   0,eor
      164,20081209,  10,   5.6,   89.00,   5.7,     .6, 1006.60,   3.0,   -2.1,   -1.0,    2.6,   7.0,   6,    .0,    1.800,   0,eor
      164,20081210,  10,   8.0,   93.00,   6.1,    1.0, 1005.30,   2.2,    -.1,     .5,    1.7,   6.2,   8,    .7,     .000,   0,eor
      164,20081211,  10,   8.0,   98.00,   6.6,    1.3, 1006.10,   2.1,     .2,     .5,    1.6,   5.6,   8,   3.6,     .000,   0,eor
      164,20081212,  10,   8.0,  100.00,   6.5,     .9, 1009.20,   1.9,     .0,     .1,    1.6,   6.1,   8,    .0,     .000,   1,eor
      164,20081213,  10,   8.0,   95.00,   6.6,    1.9, 1007.90,   4.0,    1.1,    1.2,    3.0,  13.5,   6,    .0,     .000,   0,eor
      164,20081214,  10,   7.7,   86.00,   6.0,    1.9, 1005.60,   5.2,     .2,    1.0,    2.8,  10.4,   0,    .0,    1.000,   0,eor
      164,20081215,  10,   8.0,   89.00,   6.3,    2.0, 1011.40,   3.2,     .5,     .8,    3.0,   7.7,   6,    .0,     .000,   0,eor
      164,20081216,  10,   8.0,   94.00,   6.4,    1.6, 1010.30,   1.7,    1.1,    1.0,    2.1,   4.7,   6,    .0,     .000,   0,eor
      164,20081217,  10,   8.0,   96.00,   7.1,    2.6, 1004.70,    .7,    1.7,    1.8,    3.4,   3.5,   6,    .4,     .000,   0,eor
      164,20081218,  10,   8.0,   95.00,   6.8,    2.2, 1010.80,   2.5,    1.0,    1.3,    3.1,   7.4,   6,    .0,     .000,   0,eor
      164,20081219,  10,   7.3,   94.00,   7.2,    3.1, 1008.60,   4.6,     .7,    1.2,    5.5,  11.0,   6,   3.4,     .000,   0,eor
      164,20081220,  10,   7.3,   86.00,   7.4,    4.8, 1006.60,   6.9,    1.8,    2.4,    7.0,  19.9,   6,   1.1,     .000,   0,eor
      164,20081221,  10,   7.0,   82.00,   7.5,    5.6, 1014.60,   7.3,    2.5,    3.6,    8.5,  18.7,   6,   1.2,    2.000,   0,eor
      164,20081222,  10,   6.1,   81.00,   8.5,    7.5, 1012.30,   9.6,    2.9,    4.3,    8.7,  22.2,   6,   1.3,    1.500,   0,eor
      164,20081223,  10,   3.0,   84.00,   6.5,    3.3, 1022.00,   6.0,   -3.4,     .0,    6.0,  12.8,   6,    .8,    2.900,   0,eor
      164,20081224,  10,   8.0,   96.00,   7.9,    4.0, 1018.70,   4.2,    -.7,     .4,    5.8,  11.0,   6,   1.6,     .000,   0,eor
      164,20081225,  10,   4.7,   92.00,   5.4,    -.6, 1030.60,   2.4,   -4.9,   -2.3,     .7,   8.5,   7,    .0,    1.600,   0,eor
      164,20081226,  10,   5.5,   92.00,   4.8,   -2.2, 1037.30,   1.5,   -7.9,   -4.8,    -.8,   4.8,   7,    .0,     .000,   0,eor
      164,20081227,  10,   8.0,   94.00,   5.7,    -.1, 1032.80,    .7,   -1.7,   -1.2,    1.1,   2.9,   7,    .0,     .000,   0,eor
      164,20081228,  10,   7.9,   90.00,   5.0,   -1.1, 1030.90,   1.7,   -2.2,   -2.3,     .0,   4.5,   0,    .0,     .100,   0,eor
      164,20081229,  10,   5.0,   88.00,   4.5,   -2.5, 1032.00,   3.8,   -6.0,   -4.2,   -1.2,  10.3,   0,    .0,    1.000,   0,eor
      164,20081230,  10,   2.5,   88.00,   4.1,   -3.6, 1029.70,   2.5,   -9.5,   -6.2,    -.9,   8.4,   0,    .0,    5.900,   0,eor
      164,20081231,  10,    .0,   91.00,   3.6,   -5.7, 1020.30,   1.6,  -11.4,   -8.2,   -2.4,   3.9,   0,    .0,    5.800,   0,eor
